AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,18:07:2018,13:14:46,199,199.551921,1.532700,1.545800,1.575900,1.592200,0.024132,0.011378,0.012664,0.012191,52.634761,53.028054,1.675717,0.071474,0.187783,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.049200,0.095440,0.179390,0.189470,1,1,13:02:2021,15:45:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,14:14:48,199,199.593611,1.600000,1.600000,1.600000,1.600000,0.002460,0.002894,0.002817,0.002743,46.503641,46.720868,4.397243,0.345134,0.094564,4,10,8,3,4,10,8,3,4,10,8,2,4,10,5,3,0.048420,0.093650,0.175250,0.185900,0,1,13:02:2021,15:44:36,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,15:14:48,199,199.635278,1.597100,1.600000,1.600000,1.600000,0.004175,0.004797,0.004980,0.005059,44.512896,44.500900,5.388441,0.428287,0.102784,4,10,8,3,4,10,8,3,4,10,7,3,4,10,8,3,0.048220,0.093180,0.174110,0.184910,0,1,07:09:2019,06:08:03,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,16:14:46,199,199.676921,1.600000,1.600000,1.600000,1.600000,0.003115,0.003030,0.003026,0.003020,47.184339,46.946646,5.661276,0.439691,0.159396,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048510,0.093810,0.175500,0.186010,0,1,13:02:2021,15:45:08,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,17:14:45,199,199.718576,1.590600,1.600000,1.600000,1.600000,0.013888,0.013340,0.012979,0.012813,53.826033,53.418920,6.066700,0.403788,0.214326,4,10,8,4,4,10,7,4,4,10,8,4,4,10,8,4,0.049450,0.095850,0.180000,0.189730,0,1,13:02:2021,15:45:14,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:07:2018,18:14:45,199,199.760243,1.600000,1.600000,1.600000,1.600000,0.002324,0.002105,0.002063,0.002054,63.193924,62.678456,5.507315,0.163189,0.194434,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051530,0.100360,0.189670,0.197940,0,1,13:02:2021,15:45:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,11:04:03,200,200.461146,1.548300,1.536700,1.552300,1.552000,0.028224,0.018477,0.023026,0.024225,74.505106,75.090505,0.902569,0.005246,0.131760,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055900,0.110350,0.211890,0.218460,1,1,07:09:2019,06:08:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,11:30:00,200,200.479167,1.418700,1.461200,1.495600,1.515700,0.025759,0.017463,0.021649,0.022941,69.547168,70.109729,1.741973,0.030763,0.144605,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053560,0.105170,0.200750,0.208410,1,1,13:02:2021,15:49:19,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,12:14:50,200,200.510301,1.591500,1.596600,1.600000,1.600000,0.021533,0.018251,0.018497,0.018020,61.547486,62.055643,3.234613,0.255394,0.115298,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.050970,0.099420,0.188260,0.197250,1,1,07:09:2019,06:08:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,13:14:51,200,200.551979,1.600000,1.600000,1.600000,1.600000,0.000757,0.000820,0.000800,0.000766,52.483230,52.877754,5.847296,0.225220,0.059822,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.049180,0.095390,0.179270,0.189370,0,1,07:09:2019,06:08:10,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,14:14:54,200,200.593681,1.600000,1.600000,1.600000,1.600000,0.004594,0.005399,0.004912,0.005017,46.329407,46.547417,5.132363,0.305101,0.075678,4,10,8,3,4,10,8,3,4,10,8,3,2,10,8,3,0.048400,0.093600,0.175150,0.185820,0,1,13:02:2021,15:48:30,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,15:14:54,200,200.635347,1.600000,1.600000,1.600000,1.600000,0.008188,0.009066,0.009005,0.008797,44.332420,44.320254,5.656865,0.352368,0.094382,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048210,0.093140,0.174020,0.184830,0,1,07:09:2019,06:08:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,16:14:52,200,200.676991,1.600000,1.600000,1.600000,1.600000,0.005753,0.005483,0.005380,0.005372,47.017284,46.778542,4.652375,0.305156,0.172556,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048500,0.093770,0.175400,0.185930,0,1,07:09:2019,06:08:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,17:14:51,200,200.718646,1.361800,1.395900,1.425900,1.439900,0.006546,0.004925,0.005180,0.005276,53.683896,53.275448,2.351330,0.065279,0.292907,4,10,8,4,4,10,8,3,4,10,8,4,4,10,8,4,0.049420,0.095800,0.179880,0.189630,1,1,13:02:2021,15:50:07,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,18:14:50,200,200.760301,1.503000,1.519900,1.541300,1.544000,0.009626,0.006219,0.006245,0.006360,63.074909,62.558229,1.895166,0.043285,0.321858,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051500,0.100290,0.189520,0.197810,1,1,07:09:2019,06:08:59,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,18:59:10,200,200.791088,1.524400,1.516900,1.523500,1.521000,0.016052,0.011270,0.011202,0.011284,71.138647,70.570693,1.776360,0.017453,0.385965,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.054450,0.106600,0.202720,0.209220,1,1,13:02:2021,15:49:34,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:07:2018,19:25:07,200,200.809109,1.596100,1.547200,1.541500,1.533300,0.019191,0.012120,0.011156,0.011041,76.159678,75.570181,2.452372,0.017582,0.389066,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057160,0.112360,0.214650,0.219590,1,1,13:02:2021,15:49:54,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,11:03:39,201,201.460868,1.550600,1.542000,1.553700,1.539900,0.017022,0.016081,0.020089,0.018706,74.493588,75.080373,1.316969,0.009812,0.111245,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057810,0.114350,0.216600,0.223340,1,1,07:09:2019,06:08:36,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,11:29:33,201,201.478854,1.590700,1.586600,1.600000,1.600000,0.013457,0.009659,0.012383,0.013684,69.532185,70.096360,1.558569,0.049112,0.103950,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055170,0.108550,0.204550,0.212450,1,1,13:02:2021,16:40:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,12:14:56,201,201.510370,1.600000,1.600000,1.600000,1.600000,0.009165,0.009385,0.009656,0.009039,61.412376,61.921724,2.798957,0.184988,0.085495,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052200,0.102020,0.190840,0.200160,1,1,07:09:2019,06:08:26,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,13:14:58,201,201.552060,1.600000,1.600000,1.600000,1.600000,0.006522,0.006481,0.006261,0.006265,52.321426,52.717123,4.477151,0.292930,0.070992,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.050140,0.097460,0.181070,0.191560,1,1,07:09:2019,06:08:17,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,14:14:57,201,201.593715,1.600000,1.600000,1.600000,1.600000,0.004555,0.004755,0.004579,0.004548,46.152558,46.371525,6.938610,0.351720,0.080594,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049230,0.095420,0.176560,0.187640,0,1,13:02:2021,16:39:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,16:14:56,201,201.677037,1.600000,1.600000,1.600000,1.600000,0.009163,0.009393,0.009054,0.008916,46.842890,46.603146,5.261681,0.400943,0.114175,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049340,0.095610,0.176840,0.187770,0,1,13:02:2021,16:40:28,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,17:14:55,201,201.718692,1.600000,1.600000,1.600000,1.600000,0.007015,0.006628,0.006389,0.006258,53.533910,53.124138,6.893269,0.317963,0.146453,4,10,8,4,4,10,8,3,4,10,8,4,3,10,8,4,0.050420,0.097930,0.181740,0.191850,0,1,07:09:2019,06:08:40,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:07:2018,18:14:56,201,201.760370,1.600000,1.600000,1.600000,1.600000,0.009270,0.007236,0.006515,0.006359,62.956657,62.438692,6.006973,0.076546,0.187575,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052800,0.103000,0.192210,0.200790,0,1,13:02:2021,16:40:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:07:2018,11:02:15,204,204.459896,1.557000,1.560800,1.578000,1.586100,0.000500,0.000500,0.000515,0.000528,74.471556,75.062744,7.519160,0.089512,0.439355,4,10,7,6,4,10,7,5,4,10,7,5,4,10,6,4,0.057790,0.114310,0.216540,0.223300,0,1,13:02:2021,17:25:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:07:2018,11:27:56,204,204.477731,1.600000,1.600000,1.600000,1.600000,0.001841,0.002011,0.001835,0.001743,69.510393,70.079763,9.772057,0.722098,0.410058,4,10,7,6,2,8,6,6,1,5,4,4,4,5,3,4,0.055150,0.108520,0.204500,0.212420,0,1,13:02:2021,17:25:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:07:2018,12:15:04,204,204.510463,1.600000,1.600000,1.600000,1.600000,0.001409,0.001383,0.001370,0.001362,61.003011,61.516318,16.436706,0.727684,0.265090,3,9,8,5,3,10,5,2,3,10,3,1,3,10,4,3,0.052080,0.101760,0.190290,0.199690,0,1,13:02:2021,17:24:45,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:07:2018,19:01:45,204,204.792882,1.405800,1.433300,1.460300,1.468300,0.005655,0.004836,0.004777,0.004799,71.147422,70.572711,8.353162,0.072907,0.316624,4,10,7,6,4,10,7,5,4,10,6,3,4,10,7,3,0.056180,0.110180,0.206730,0.213360,0,1,07:09:2019,06:08:44,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:07:2018,19:27:25,204,204.810706,1.450300,1.450800,1.468000,1.474100,0.010050,0.007234,0.006775,0.006701,76.166474,75.571254,6.732218,0.049098,0.329809,4,10,7,6,4,9,7,6,4,8,7,6,4,10,7,6,0.059230,0.116630,0.219640,0.224600,0,1,13:02:2021,17:25:23,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,25:07:2018,19:28:36,206,206.811528,1.368500,1.396700,1.411200,1.416100,0.002572,0.002534,0.002720,0.002778,76.173926,75.575666,6.696016,0.080769,0.504176,4,10,7,6,4,10,7,4,4,5,7,1,4,7,7,3,0.059230,0.116630,0.219640,0.224610,0,1,13:02:2021,17:43:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,11:00:43,207,207.458831,1.438700,1.438000,1.441900,1.442300,0.001542,0.001434,0.001467,0.001486,74.436841,75.032642,2.650134,0.075354,0.282191,4,10,7,6,4,10,7,5,4,10,7,3,4,10,7,4,0.057770,0.114270,0.216450,0.223220,1,1,13:02:2021,17:21:43,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,11:26:08,207,207.476481,1.542100,1.530000,1.545200,1.550100,0.000500,0.000500,0.000500,0.000500,69.484269,70.059114,7.072500,0.121446,0.260313,4,10,7,6,4,10,7,4,4,10,6,4,4,10,6,4,0.055140,0.108500,0.204450,0.212380,0,1,13:02:2021,17:21:39,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,12:15:10,207,207.510532,1.462800,1.471000,1.486500,1.485600,0.002624,0.003125,0.004118,0.004561,60.551870,61.069381,2.145912,0.105087,0.252937,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051950,0.101480,0.189710,0.199180,1,1,07:09:2019,06:08:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,13:15:12,207,207.552222,1.489100,1.498500,1.516200,1.524700,0.004642,0.004643,0.005536,0.005811,51.290318,51.694593,2.232876,0.074732,0.274079,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.049960,0.097070,0.180230,0.190830,1,1,13:02:2021,17:21:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,14:15:12,207,207.593889,1.528500,1.516100,1.531000,1.537200,0.012182,0.010200,0.011598,0.012161,44.968970,45.193852,2.756856,0.080484,0.309087,4,10,8,3,4,10,8,3,4,10,8,3,4,10,7,2,0.049090,0.095100,0.175860,0.187050,0,1,13:02:2021,17:22:25,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,26:07:2018,16:15:12,207,207.677222,1.538600,1.548200,1.572800,1.580000,0.008567,0.007359,0.008686,0.008960,45.693147,45.446389,1.796124,0.054546,0.279871,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049200,0.095290,0.176140,0.187170,0,1,13:02:2021,17:22:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,11:00:06,208,208.458403,1.486200,1.476100,1.478900,1.475000,0.010124,0.006229,0.006946,0.007341,74.437791,75.035224,1.289752,0.007173,0.213129,4,10,7,6,4,10,7,6,4,10,7,5,4,10,6,5,0.057770,0.114270,0.216460,0.223230,1,1,13:02:2021,17:38:06,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,11:25:30,208,208.476042,1.464200,1.474500,1.487500,1.487100,0.008602,0.004527,0.005476,0.005706,69.473529,70.050249,1.090310,0.014345,0.205673,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055140,0.108490,0.204440,0.212360,1,1,13:02:2021,17:38:20,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,12:15:10,208,208.510532,1.508800,1.525100,1.543900,1.551600,0.015808,0.011277,0.015106,0.015566,60.396883,60.915884,1.813250,0.047677,0.234646,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051910,0.101390,0.189510,0.199000,1,1,07:09:2019,06:09:01,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,13:15:11,208,208.552211,1.584100,1.555500,1.569600,1.570100,0.025736,0.014000,0.013997,0.013922,51.106182,51.512086,1.203596,0.031435,0.313919,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.049930,0.097000,0.180080,0.190710,1,1,07:09:2019,06:09:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,14:15:12,208,208.593889,1.538800,1.542100,1.558600,1.565300,0.006168,0.004669,0.005010,0.004996,44.754296,44.980309,2.859570,0.137442,0.238185,4,10,8,3,4,10,8,3,4,10,7,3,4,10,8,3,0.049060,0.095040,0.175730,0.186950,0,1,13:02:2021,17:38:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,15:15:13,208,208.635567,1.600000,1.600000,1.600000,1.600000,0.007862,0.008299,0.008672,0.008507,42.683940,42.670869,6.225820,0.356900,0.177997,4,10,9,2,4,10,9,2,4,10,9,2,3,10,9,2,0.048840,0.094530,0.174540,0.185900,0,1,13:02:2021,17:38:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,27:07:2018,16:15:11,208,208.677211,1.545500,1.528000,1.547800,1.555500,0.003577,0.003290,0.003314,0.003294,45.481838,45.233872,2.717171,0.102279,0.288067,4,7,7,3,4,6,6,3,4,7,5,3,4,8,4,3,0.049170,0.095230,0.176010,0.187070,0,1,13:02:2021,17:38:44,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:07:2018,12:15:11,209,209.510544,1.468400,1.507000,1.543500,1.561200,0.009319,0.007062,0.008540,0.008879,60.233950,60.754436,1.004800,0.032933,0.214509,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052830,0.103030,0.190860,0.200290,1,1,13:02:2021,18:04:25,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:07:2018,15:15:13,209,209.635567,1.600000,1.600000,1.600000,1.600000,0.012695,0.013175,0.013243,0.012793,42.453509,42.440291,6.086382,0.344978,0.207945,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.049410,0.095300,0.174890,0.186220,0,1,13:02:2021,18:03:36,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:07:2018,16:15:11,209,209.677211,1.576800,1.583800,1.600000,1.600000,0.013989,0.012520,0.012519,0.012475,45.268001,45.018698,3.213409,0.209821,0.278205,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049780,0.096100,0.176470,0.187500,0,1,07:09:2019,06:09:22,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:07:2018,17:15:11,209,209.718877,1.598100,1.600000,1.600000,1.600000,0.006068,0.005630,0.005422,0.005365,52.190488,51.768386,5.386734,0.300623,0.287841,3,10,8,4,3,10,7,4,3,10,5,3,3,9,5,3,0.050950,0.098640,0.181540,0.191750,1,1,13:02:2021,18:04:01,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:07:2018,18:15:10,209,209.760532,1.388800,1.430500,1.460200,1.475300,0.012709,0.008350,0.008144,0.008301,61.846371,61.317159,1.924555,0.034822,0.385730,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.053480,0.104110,0.192310,0.200970,1,1,07:09:2019,06:10:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:08:2018,12:10:01,221,221.506956,1.558000,1.585900,1.599400,1.600000,0.023238,0.029325,0.032189,0.032159,58.871537,59.418416,4.453656,0.353543,0.103722,4,10,7,5,4,10,6,5,3,11,6,5,3,10,7,5,0.051470,0.100990,0.187420,0.197430,1,1,13:02:2021,21:46:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:08:2018,12:17:48,221,221.512361,1.567800,1.600000,1.600000,1.600000,0.002338,0.002569,0.002676,0.002703,57.471690,58.007916,5.007420,0.565259,0.106656,4,9,7,3,4,10,4,3,4,10,2,3,4,10,3,5,0.051100,0.100180,0.185750,0.195910,0,1,13:02:2021,21:46:03,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:08:2018,14:14:31,221,221.593414,1.487800,1.519200,1.541700,1.555600,0.003861,0.004945,0.005784,0.005867,41.528035,41.771111,1.863546,0.198600,0.156669,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.048410,0.094160,0.173060,0.184520,0,1,13:02:2021,21:46:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,09:08:2018,16:14:31,221,221.676748,1.460300,1.486300,1.501900,1.502800,0.002803,0.003483,0.003796,0.003902,42.371750,42.102880,2.663742,0.386126,0.131101,4,11,8,2,4,11,8,2,4,11,8,2,4,11,7,2,0.048520,0.094360,0.173360,0.184670,0,1,13:02:2021,21:46:37,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,12:16:40,222,222.511574,1.555800,1.570000,1.589300,1.600000,0.011917,0.020098,0.023265,0.021899,57.452571,57.992116,3.207740,0.194825,0.063685,4,10,7,5,4,10,7,3,4,10,7,3,4,10,4,3,0.051100,0.100160,0.185730,0.195890,1,1,07:09:2019,05:25:10,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,13:14:24,222,222.551667,1.600000,1.600000,1.600000,1.600000,0.008254,0.008602,0.008498,0.008426,48.066094,48.497942,5.735488,0.339097,0.054951,4,10,8,3,4,10,7,4,4,10,7,4,4,10,7,4,0.049240,0.096040,0.177110,0.188130,0,1,07:09:2019,05:24:53,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,17:14:23,222,222.718322,1.600000,1.600000,1.600000,1.600000,0.004722,0.005947,0.005679,0.004653,49.523071,49.074999,5.847649,0.376509,0.042756,3,10,8,4,3,10,8,4,3,10,8,4,3,11,7,3,0.049530,0.096540,0.177840,0.188500,0,1,07:09:2019,05:25:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,18:14:22,222,222.759977,1.600000,1.600000,1.600000,1.600000,0.000500,0.000500,0.000500,0.000500,59.669496,59.117617,4.057561,0.107912,0.041500,3,10,8,5,3,10,8,5,3,11,7,5,3,11,7,5,0.051820,0.101440,0.187690,0.197100,1,1,07:09:2019,05:25:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,18:25:53,222,222.767975,1.600000,1.600000,1.600000,1.600000,0.007123,0.007709,0.007006,0.006632,61.822380,61.256523,5.578410,0.219460,0.040264,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052500,0.102870,0.190510,0.199590,0,1,07:09:2019,05:24:54,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,19:13:41,222,222.801169,1.600000,1.600000,1.600000,1.600000,0.006560,0.010239,0.013228,0.012324,71.236959,70.627163,3.354203,0.116836,0.041517,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056620,0.111590,0.207560,0.214720,1,1,13:02:2021,21:49:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2018,19:38:01,222,222.818067,1.597200,1.588700,1.600000,1.600000,0.014077,0.018405,0.020557,0.021259,76.255048,75.630149,2.453747,0.059414,0.040797,4,10,7,5,4,10,7,6,4,10,7,6,4,10,7,6,0.059950,0.118610,0.221120,0.226830,1,1,13:02:2021,21:49:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,10:49:23,223,223.450961,1.550000,1.546500,1.551800,1.554100,0.014530,0.024721,0.027980,0.029760,74.295558,74.918684,1.969046,0.022262,0.055623,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058190,0.115720,0.217210,0.224880,1,1,13:02:2021,22:35:13,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,11:13:40,223,223.467824,1.529500,1.555500,1.571300,1.580500,0.018130,0.025885,0.030651,0.032518,69.321700,69.928720,2.482145,0.059584,0.056765,4,10,7,6,4,10,6,6,4,10,6,6,4,10,6,6,0.055340,0.109500,0.204700,0.213300,1,1,13:02:2021,22:35:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,12:07:45,223,223.505382,1.559600,1.571000,1.600000,1.600000,0.017395,0.023752,0.023850,0.024256,58.848029,59.401224,2.857777,0.164483,0.063289,4,10,7,5,4,10,7,5,3,11,7,5,3,10,8,5,0.051460,0.100980,0.187400,0.197410,1,1,07:09:2019,05:25:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,12:15:28,223,223.510741,1.578100,1.591200,1.600000,1.600000,0.017744,0.020417,0.020416,0.020542,57.443266,57.986206,3.519234,0.202288,0.064200,4,10,7,5,4,10,7,5,4,10,6,5,4,10,6,5,0.051090,0.100160,0.185720,0.195890,1,1,07:09:2019,05:25:03,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,13:14:15,223,223.551562,1.600000,1.600000,1.600000,1.600000,0.018088,0.018777,0.019330,0.019294,47.827184,48.261236,5.436846,0.421012,0.063284,4,10,8,3,4,10,8,3,4,10,7,4,4,10,7,4,0.049210,0.095960,0.176940,0.187980,0,1,07:09:2019,05:25:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,14:14:16,223,223.593241,1.600000,1.600000,1.600000,1.600000,0.003394,0.003681,0.003453,0.003340,40.969290,41.215534,6.117402,0.365505,0.048127,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.048350,0.094030,0.172780,0.184270,0,1,07:09:2019,05:25:14,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,17:14:15,223,223.718229,1.600000,1.600000,1.600000,1.600000,0.004721,0.004897,0.004845,0.004778,49.296226,48.845888,4.643453,0.222047,0.060127,3,10,8,4,3,10,8,4,3,11,7,4,3,11,7,3,0.049500,0.096450,0.177670,0.188350,0,1,07:09:2019,05:24:54,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
